headway_seconds,station_id,station_name,zone,station_type,mechanism,applicable,baseline_rho,mild_severity_value,mild_physical_parameter,mild_effective_rho,moderate_severity_value,moderate_physical_parameter,moderate_effective_rho,severe_severity_value,severe_physical_parameter,severe_effective_rho,classification,highest_workload_variant,equation_source,buffer_capacity_used_in_classification,notes
102.5,S39,Dimensional / Final Visual Check,inspection_eol,DIMENSIONAL_INSPECTION,EQUIPMENT_DEGRADATION_UNSEEN,True,0.2731707317073171,0.25,cycle_multiplier=1.4000,0.3824390243902439,0.5,cycle_multiplier=1.6000,0.43707317073170737,0.8,cycle_multiplier=1.8400,0.5026341463414635,INCAPABLE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
102.5,S40,Electrical Diagnostics,inspection_eol,INSPECTION_EOL_TESTING,MANUAL_VARIATION,False,0.3902439024390244,0.25,cycle_multiplier=1.2750,0.3902439024390244,0.5,cycle_multiplier=1.4000,0.3902439024390244,0.8,cycle_multiplier=1.5500,0.3902439024390244,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S40,Electrical Diagnostics,inspection_eol,INSPECTION_EOL_TESTING,MICRO_STOPS,True,0.3902439024390244,0.25,expected_extra_seconds_per_visit=7.5672,0.46407012195121955,0.5,expected_extra_seconds_per_visit=15.8813,0.5451829268292683,0.8,expected_extra_seconds_per_visit=29.8800,0.6817560975609755,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S40,Electrical Diagnostics,inspection_eol,INSPECTION_EOL_TESTING,VEHICLE_MIX_OVERLOAD,True,0.3902439024390244,0.25,shift_toward_actual_slowest_variant=0.25,0.3902439024390244,0.5,shift_toward_actual_slowest_variant=0.60,0.3902439024390244,0.8,shift_toward_actual_slowest_variant=1.00,0.3902439024390244,INCAPABLE,ICE_SEDAN,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S40,Electrical Diagnostics,inspection_eol,INSPECTION_EOL_TESTING,ARRIVAL_BURST,True,0.3902439024390244,0.25,arrival_headway_multiplier=0.95,0.41078305519897307,0.5,arrival_headway_multiplier=0.88,0.4434589800443459,0.8,arrival_headway_multiplier=0.78,0.5003126954346466,INCAPABLE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
102.5,S40,Electrical Diagnostics,inspection_eol,INSPECTION_EOL_TESTING,EQUIPMENT_DEGRADATION_UNSEEN,True,0.3902439024390244,0.25,cycle_multiplier=1.4000,0.5463414634146341,0.5,cycle_multiplier=1.6000,0.6243902439024391,0.8,cycle_multiplier=1.8400,0.718048780487805,INCAPABLE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
102.5,S41,Leak / Pressure Test,inspection_eol,FLUID_FILL_FUNCTIONAL,MANUAL_VARIATION,False,0.34146341463414637,0.25,cycle_multiplier=1.2750,0.34146341463414637,0.5,cycle_multiplier=1.4000,0.34146341463414637,0.8,cycle_multiplier=1.5500,0.34146341463414637,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S41,Leak / Pressure Test,inspection_eol,FLUID_FILL_FUNCTIONAL,MICRO_STOPS,True,0.34146341463414637,0.25,expected_extra_seconds_per_visit=7.5672,0.4152896341463415,0.5,expected_extra_seconds_per_visit=15.8813,0.4964024390243903,0.8,expected_extra_seconds_per_visit=29.8800,0.6329756097560976,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S41,Leak / Pressure Test,inspection_eol,FLUID_FILL_FUNCTIONAL,VEHICLE_MIX_OVERLOAD,True,0.34146341463414637,0.25,shift_toward_actual_slowest_variant=0.25,0.34146341463414637,0.5,shift_toward_actual_slowest_variant=0.60,0.34146341463414637,0.8,shift_toward_actual_slowest_variant=1.00,0.34146341463414637,INCAPABLE,ICE_SEDAN,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S41,Leak / Pressure Test,inspection_eol,FLUID_FILL_FUNCTIONAL,ARRIVAL_BURST,True,0.34146341463414637,0.25,arrival_headway_multiplier=0.95,0.35943517329910146,0.5,arrival_headway_multiplier=0.88,0.3880266075388027,0.8,arrival_headway_multiplier=0.78,0.4377736085053158,INCAPABLE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
102.5,S41,Leak / Pressure Test,inspection_eol,FLUID_FILL_FUNCTIONAL,EQUIPMENT_DEGRADATION_UNSEEN,True,0.34146341463414637,0.25,cycle_multiplier=1.4000,0.47804878048780486,0.5,cycle_multiplier=1.6000,0.5463414634146342,0.8,cycle_multiplier=1.8400,0.6282926829268294,INCAPABLE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
102.5,S42,Functional Test,inspection_eol,INSPECTION_EOL_TESTING,MANUAL_VARIATION,False,0.4878048780487805,0.25,cycle_multiplier=1.2750,0.4878048780487805,0.5,cycle_multiplier=1.4000,0.4878048780487805,0.8,cycle_multiplier=1.5500,0.4878048780487805,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S42,Functional Test,inspection_eol,INSPECTION_EOL_TESTING,MICRO_STOPS,True,0.4878048780487805,0.25,expected_extra_seconds_per_visit=7.5672,0.5616310975609756,0.5,expected_extra_seconds_per_visit=15.8813,0.6427439024390245,0.8,expected_extra_seconds_per_visit=29.8800,0.7793170731707317,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S42,Functional Test,inspection_eol,INSPECTION_EOL_TESTING,VEHICLE_MIX_OVERLOAD,True,0.4878048780487805,0.25,shift_toward_actual_slowest_variant=0.25,0.4878048780487805,0.5,shift_toward_actual_slowest_variant=0.60,0.4878048780487805,0.8,shift_toward_actual_slowest_variant=1.00,0.4878048780487805,INCAPABLE,ICE_SEDAN,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S42,Functional Test,inspection_eol,INSPECTION_EOL_TESTING,ARRIVAL_BURST,True,0.4878048780487805,0.25,arrival_headway_multiplier=0.95,0.5134788189987163,0.5,arrival_headway_multiplier=0.88,0.5543237250554324,0.8,arrival_headway_multiplier=0.78,0.6253908692933082,INCAPABLE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
102.5,S42,Functional Test,inspection_eol,INSPECTION_EOL_TESTING,EQUIPMENT_DEGRADATION_UNSEEN,True,0.4878048780487805,0.25,cycle_multiplier=1.4000,0.6829268292682926,0.5,cycle_multiplier=1.6000,0.7804878048780488,0.8,cycle_multiplier=1.8400,0.8975609756097561,INCAPABLE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
102.5,S43,Dynamic / Roll Test,inspection_eol,INSPECTION_EOL_TESTING,MANUAL_VARIATION,False,0.5365853658536586,0.25,cycle_multiplier=1.2750,0.5365853658536586,0.5,cycle_multiplier=1.4000,0.5365853658536586,0.8,cycle_multiplier=1.5500,0.5365853658536586,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S43,Dynamic / Roll Test,inspection_eol,INSPECTION_EOL_TESTING,MICRO_STOPS,True,0.5365853658536586,0.25,expected_extra_seconds_per_visit=7.5672,0.6104115853658537,0.5,expected_extra_seconds_per_visit=15.8813,0.6915243902439026,0.8,expected_extra_seconds_per_visit=29.8800,0.8280975609756098,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S43,Dynamic / Roll Test,inspection_eol,INSPECTION_EOL_TESTING,VEHICLE_MIX_OVERLOAD,True,0.5365853658536586,0.25,shift_toward_actual_slowest_variant=0.25,0.5365853658536586,0.5,shift_toward_actual_slowest_variant=0.60,0.5365853658536586,0.8,shift_toward_actual_slowest_variant=1.00,0.5365853658536586,INCAPABLE,ICE_SEDAN,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S43,Dynamic / Roll Test,inspection_eol,INSPECTION_EOL_TESTING,ARRIVAL_BURST,True,0.5365853658536586,0.25,arrival_headway_multiplier=0.95,0.564826700898588,0.5,arrival_headway_multiplier=0.88,0.6097560975609756,0.8,arrival_headway_multiplier=0.78,0.6879299562226392,INCAPABLE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
102.5,S43,Dynamic / Roll Test,inspection_eol,INSPECTION_EOL_TESTING,EQUIPMENT_DEGRADATION_UNSEEN,True,0.5365853658536586,0.25,cycle_multiplier=1.4000,0.751219512195122,0.5,cycle_multiplier=1.6000,0.8585365853658538,0.8,cycle_multiplier=1.8400,0.9873170731707318,HARD_NEGATIVE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
102.5,S44,Final Quality Inspection,inspection_eol,INSPECTION_EOL_TESTING,MANUAL_VARIATION,False,0.5073170731707317,0.25,cycle_multiplier=1.2750,0.5073170731707317,0.5,cycle_multiplier=1.4000,0.5073170731707317,0.8,cycle_multiplier=1.5500,0.5073170731707317,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S44,Final Quality Inspection,inspection_eol,INSPECTION_EOL_TESTING,MICRO_STOPS,True,0.5073170731707317,0.25,expected_extra_seconds_per_visit=7.5672,0.5811432926829269,0.5,expected_extra_seconds_per_visit=15.8813,0.6622560975609757,0.8,expected_extra_seconds_per_visit=29.8800,0.798829268292683,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S44,Final Quality Inspection,inspection_eol,INSPECTION_EOL_TESTING,VEHICLE_MIX_OVERLOAD,True,0.5073170731707317,0.25,shift_toward_actual_slowest_variant=0.25,0.5073170731707317,0.5,shift_toward_actual_slowest_variant=0.60,0.5073170731707317,0.8,shift_toward_actual_slowest_variant=1.00,0.5073170731707317,INCAPABLE,ICE_SEDAN,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S44,Final Quality Inspection,inspection_eol,INSPECTION_EOL_TESTING,ARRIVAL_BURST,True,0.5073170731707317,0.25,arrival_headway_multiplier=0.95,0.5340179717586649,0.5,arrival_headway_multiplier=0.88,0.5764966740576497,0.8,arrival_headway_multiplier=0.78,0.6504065040650406,INCAPABLE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
102.5,S44,Final Quality Inspection,inspection_eol,INSPECTION_EOL_TESTING,EQUIPMENT_DEGRADATION_UNSEEN,True,0.5073170731707317,0.25,cycle_multiplier=1.4000,0.7102439024390244,0.5,cycle_multiplier=1.6000,0.8117073170731708,0.8,cycle_multiplier=1.8400,0.9334634146341464,HARD_NEGATIVE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
102.5,S45,Release / End-of-Line QC,inspection_eol,INSPECTION_EOL_TESTING,MANUAL_VARIATION,False,0.43902439024390244,0.25,cycle_multiplier=1.2750,0.43902439024390244,0.5,cycle_multiplier=1.4000,0.43902439024390244,0.8,cycle_multiplier=1.5500,0.43902439024390244,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S45,Release / End-of-Line QC,inspection_eol,INSPECTION_EOL_TESTING,MICRO_STOPS,True,0.43902439024390244,0.25,expected_extra_seconds_per_visit=7.5672,0.5128506097560975,0.5,expected_extra_seconds_per_visit=15.8813,0.5939634146341464,0.8,expected_extra_seconds_per_visit=29.8800,0.7305365853658536,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S45,Release / End-of-Line QC,inspection_eol,INSPECTION_EOL_TESTING,VEHICLE_MIX_OVERLOAD,True,0.43902439024390244,0.25,shift_toward_actual_slowest_variant=0.25,0.43902439024390244,0.5,shift_toward_actual_slowest_variant=0.60,0.43902439024390244,0.8,shift_toward_actual_slowest_variant=1.00,0.43902439024390244,INCAPABLE,ICE_SEDAN,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
102.5,S45,Release / End-of-Line QC,inspection_eol,INSPECTION_EOL_TESTING,ARRIVAL_BURST,True,0.43902439024390244,0.25,arrival_headway_multiplier=0.95,0.4621309370988447,0.5,arrival_headway_multiplier=0.88,0.49889135254988914,0.8,arrival_headway_multiplier=0.78,0.5628517823639775,INCAPABLE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
102.5,S45,Release / End-of-Line QC,inspection_eol,INSPECTION_EOL_TESTING,EQUIPMENT_DEGRADATION_UNSEEN,True,0.43902439024390244,0.25,cycle_multiplier=1.4000,0.6146341463414634,0.5,cycle_multiplier=1.6000,0.702439024390244,0.8,cycle_multiplier=1.8400,0.8078048780487805,INCAPABLE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
105.0,S01,Underbody Framing,body_joining,WELDING_BODY_JOINING,MANUAL_VARIATION,False,0.4472952380952381,0.25,cycle_multiplier=1.2750,0.4472952380952381,0.5,cycle_multiplier=1.4000,0.4472952380952381,0.8,cycle_multiplier=1.5500,0.4472952380952381,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
105.0,S01,Underbody Framing,body_joining,WELDING_BODY_JOINING,MICRO_STOPS,True,0.4472952380952381,0.25,expected_extra_seconds_per_visit=7.5672,0.5193636904761905,0.5,expected_extra_seconds_per_visit=15.8813,0.5985452380952381,0.8,expected_extra_seconds_per_visit=29.8800,0.7318666666666667,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
105.0,S01,Underbody Framing,body_joining,WELDING_BODY_JOINING,VEHICLE_MIX_OVERLOAD,True,0.4472952380952381,0.25,shift_toward_actual_slowest_variant=0.25,0.4515666666666667,0.5,shift_toward_actual_slowest_variant=0.60,0.45754666666666666,0.8,shift_toward_actual_slowest_variant=1.00,0.46438095238095245,INCAPABLE,ICE_SUV,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
105.0,S01,Underbody Framing,body_joining,WELDING_BODY_JOINING,ARRIVAL_BURST,True,0.4472952380952381,0.25,arrival_headway_multiplier=0.95,0.47083709273182955,0.5,arrival_headway_multiplier=0.88,0.5082900432900432,0.8,arrival_headway_multiplier=0.78,0.5734554334554334,INCAPABLE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
105.0,S01,Underbody Framing,body_joining,WELDING_BODY_JOINING,EQUIPMENT_DEGRADATION_UNSEEN,True,0.4472952380952381,0.25,cycle_multiplier=1.4000,0.6262133333333333,0.5,cycle_multiplier=1.6000,0.715672380952381,0.8,cycle_multiplier=1.8400,0.8230232380952381,INCAPABLE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
105.0,S02,Floor-Pan Welding,body_joining,WELDING_BODY_JOINING,MANUAL_VARIATION,False,0.4861904761904762,0.25,cycle_multiplier=1.2750,0.4861904761904762,0.5,cycle_multiplier=1.4000,0.4861904761904762,0.8,cycle_multiplier=1.5500,0.4861904761904762,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
105.0,S02,Floor-Pan Welding,body_joining,WELDING_BODY_JOINING,MICRO_STOPS,True,0.4861904761904762,0.25,expected_extra_seconds_per_visit=7.5672,0.5582589285714286,0.5,expected_extra_seconds_per_visit=15.8813,0.6374404761904762,0.8,expected_extra_seconds_per_visit=29.8800,0.7707619047619048,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
105.0,S02,Floor-Pan Welding,body_joining,WELDING_BODY_JOINING,VEHICLE_MIX_OVERLOAD,True,0.4861904761904762,0.25,shift_toward_actual_slowest_variant=0.25,0.49083333333333334,0.5,shift_toward_actual_slowest_variant=0.60,0.49733333333333335,0.8,shift_toward_actual_slowest_variant=1.00,0.5047619047619047,INCAPABLE,ICE_SUV,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
105.0,S02,Floor-Pan Welding,body_joining,WELDING_BODY_JOINING,ARRIVAL_BURST,True,0.4861904761904762,0.25,arrival_headway_multiplier=0.95,0.5117794486215539,0.5,arrival_headway_multiplier=0.88,0.5524891774891775,0.8,arrival_headway_multiplier=0.78,0.6233211233211233,INCAPABLE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
105.0,S02,Floor-Pan Welding,body_joining,WELDING_BODY_JOINING,EQUIPMENT_DEGRADATION_UNSEEN,True,0.4861904761904762,0.25,cycle_multiplier=1.4000,0.6806666666666666,0.5,cycle_multiplier=1.6000,0.7779047619047619,0.8,cycle_multiplier=1.8400,0.8945904761904762,INCAPABLE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
105.0,S03,Body Side Panel Joining,body_joining,WELDING_BODY_JOINING,MANUAL_VARIATION,False,0.5384761904761904,0.25,cycle_multiplier=1.2750,0.5384761904761904,0.5,cycle_multiplier=1.4000,0.5384761904761904,0.8,cycle_multiplier=1.5500,0.5384761904761904,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
105.0,S03,Body Side Panel Joining,body_joining,WELDING_BODY_JOINING,MICRO_STOPS,True,0.5384761904761904,0.25,expected_extra_seconds_per_visit=7.5672,0.6105446428571428,0.5,expected_extra_seconds_per_visit=15.8813,0.6897261904761904,0.8,expected_extra_seconds_per_visit=29.8800,0.823047619047619,INCAPABLE,,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
105.0,S03,Body Side Panel Joining,body_joining,WELDING_BODY_JOINING,VEHICLE_MIX_OVERLOAD,True,0.5384761904761904,0.25,shift_toward_actual_slowest_variant=0.25,0.5452857142857143,0.5,shift_toward_actual_slowest_variant=0.60,0.5548190476190477,0.8,shift_toward_actual_slowest_variant=1.00,0.5657142857142857,INCAPABLE,ICE_SUV,current Flow-v2 physical equation,False,capacity classification uses service/demand deficit only
105.0,S03,Body Side Panel Joining,body_joining,WELDING_BODY_JOINING,ARRIVAL_BURST,True,0.5384761904761904,0.25,arrival_headway_multiplier=0.95,0.5668170426065163,0.5,arrival_headway_multiplier=0.88,0.6119047619047618,0.8,arrival_headway_multiplier=0.78,0.6903540903540902,INCAPABLE,,provisional Phase-D demand-side design; not yet implemented,False,capacity classification uses service/demand deficit only
105.0,S03,Body Side Panel Joining,body_joining,WELDING_BODY_JOINING,EQUIPMENT_DEGRADATION_UNSEEN,True,0.5384761904761904,0.25,cycle_multiplier=1.4000,0.7538666666666666,0.5,cycle_multiplier=1.6000,0.8615619047619048,0.8,cycle_multiplier=1.8400,0.9907961904761905,HARD_NEGATIVE,,current Flow-v2 physical equation,False,UNSEEN robustness only; excluded from supervised development
